model,scenario,variable,unit,region,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
model_a,scenario_a,Emissions|CO|AFOLU|Land|Harvested Wood Products,Mt CO/yr,model_a|China,0.2759729360950878,0.2545398033890389,0.5189824726749772,0.7894409619670842,0.8970164815257688,0.11003251214596121,0.8833654307422123,0.9456645637286989,0.6024717299448427,0.4954365333750218,0.9906397960978824,0.7201515711976952,0.02108181949499177,0.38258514869927074,0.9533104492212747,0.30773163245960844,0.23947948993697077,0.12352639100266172
model_a,scenario_a,Emissions|CO|AFOLU|Land|Other,Mt CO/yr,model_a|China,0.930248467675053,0.9623833062310898,0.09185150707448164,0.045907011479383586,0.4130442207966143,0.481091477103178,0.16509307187673938,0.38977177414691644,0.35890597552052894,0.13964926617424578,0.10739624257196967,0.17162607792919826,0.5669233342469834,0.41873866582524943,0.2915015032301047,0.07121217274544211,0.16986298146421586,0.1651590081144264
model_a,scenario_a,Emissions|CO|AFOLU|Land|Wetlands,Mt CO/yr,model_a|China,0.7537573058393301,0.7892619866564157,0.3188803638663352,0.8456104276666302,0.012786898576387373,0.6615810114049963,0.24967657219246364,0.5026151199434226,0.3284390884338453,0.80317520810735,0.28954574940776046,0.8408509617368909,0.23269804222882928,0.09741871309707406,0.9037362976187787,0.13536335896126506,0.2269612734563352,0.25454400454395587
model_a,scenario_a,Emissions|CO|Energy|Demand|Transportation,Mt CO/yr,model_a|China,0.9127951211724105,1.2478579150891058,0.5175039951098551,1.4132000289872164,0.6959346217191804,0.935657494898829,0.8524048897260815,0.9013996412635935,0.8190339661961131,1.3866108560013575,1.5543236017401656,1.3937096955667465,0.8463862068874655,1.2949450698585112,1.2628901124979657,1.384882076166048,1.6685062045654464,1.7143151275797965
model_a,scenario_a,Emissions|CO|AFOLU|Land|Fires,Mt CO/yr,model_a|China,1.1233577126054435,1.0307502257229855,1.6787270497982896,1.192607442243003,1.700731730523922,2.0106445256887806,1.2422870831089186,2.2817841244987696,1.470818264789767,1.824680797507042,1.15040911633322,1.5415667234971635,1.4605595963556035,1.0592694602527888,1.771494227563171,1.1143203627465226,2.2820641529164902,1.411924039126553
model_a,scenario_a,Emissions|CO|Energy|Demand|Bunkers,Mt CO/yr,model_a|China,1.4059439905529634,0.4047704089185318,0.18431818083422236,0.3025178148471275,0.44851189086488563,1.272801385211512,0.12228833107467241,1.022313607689529,0.5091485619481372,1.2630904518614772,1.0058644185948116,1.160478354824344,0.6995491670374542,1.0140395917548908,1.1473206479709106,1.3696726879526073,0.22981835863826605,1.0476128415358366
model_a,scenario_a,Emissions|CO|AFOLU|Land,Mt CO/yr,model_a|China,3.736406144832897,3.8315563609819083,3.0210356648271484,3.1394483380507676,3.245167644481709,3.864322926685424,3.2023209443719582,4.457283914776674,3.331590954914245,4.053608331334465,2.782142852733943,3.9963520768061813,2.896110831815073,2.4102575381532527,4.434684983380921,2.032251680723892,2.970924943894215,2.8136589760079054
model_a,scenario_a,Emissions|CO|Energy|Demand,Mt CO/yr,model_a|China,2.836874718179595,2.726787482517139,2.343077126142315,2.810780028864839,2.8280622281344563,2.962440526599776,2.759364403754487,4.093084761183222,2.621856998523323,3.9466792247943534,4.51108903116557,3.8177286758853377,3.1977942113510522,4.174785929918826,3.334857772657397,3.3806962340795508,3.9136831929677567,4.366660061043745
model_a,scenario_a,Emissions|CO|Energy,Mt CO/yr,model_a|China,3.433457633979369,3.7151478803812914,2.972644891488863,3.173698692140187,3.0757918243499347,3.2172510382475057,3.124722752053014,4.9257707124520795,3.613550619606708,4.640400777274424,4.705056535188604,4.478726832566565,3.9117403781133118,4.855039296782529,4.201273470267669,3.401745516860575,4.454613862281666,4.439752809697417
model_a,scenario_a,Emissions|CO|AFOLU,Mt CO/yr,model_a|China,4.887380462948244,5.044824699988417,4.479545112508336,4.844955045698094,3.8397345862304757,5.291901532867724,4.569064313559446,5.57264370582094,4.567534280829089,5.425065090349591,3.405508381915777,4.604030331774286,4.099635261987556,3.040903253565594,5.864769794181825,3.0220268614801635,4.225926866882506,3.6493609146901145
model_a,scenario_a,Emissions|CO|Other,Mt CO/yr,model_a|Pacific OECD,0.6569033855884086,0.714195428994974,0.18498624652702333,0.30152837309901304,0.8424392707856371,0.21398166158704612,0.5910950020722813,0.23634867170564888,0.6038212225232913,0.5582847618169832,0.9666775149472215,0.004254739042453659,0.1412617715480462,0.5475494013578457,0.5710297471483317,0.2672996569021254,0.813319899052317,0.8288781927038132
model_a,scenario_a,Emissions|CO|Energy|Supply,Mt CO/yr,model_a|Pacific OECD,0.40001496846300855,0.624111675787766,0.9021043096735186,0.936717000145531,0.5934649526045194,0.18035454515560057,0.5178029364983534,0.7393894437309965,0.9689261938155633,0.1493918432849375,0.13020283716232195,0.9150093044375227,0.6036465327981072,0.7404823949137815,0.6533659381388547,0.9740326469537787,0.6686512488569528,0.5632966219501022
model_a,scenario_a,Emissions|CO|Energy|Demand|Industry,Mt CO/yr,model_a|Pacific OECD,0.29213859017247723,0.07277715029194731,0.4552847116493377,0.0762061368975151,0.9210928799670918,0.2650579209150834,0.18827441309114445,0.12290151113113457,0.6310638869506778,0.4260067381095688,0.5622736559391972,0.32547158800819553,0.8953064069528719,0.381209674153295,0.9262011317843818,0.055652057200551774,0.6383130153935979,0.4504152123869194
model_a,scenario_a,Emissions|CO|Energy|Demand|Other Sector,Mt CO/yr,model_a|Pacific OECD,0.0829747397556907,0.12177593105858375,0.7138765046713208,0.41791945348208837,0.10799908226351773,0.2728807371918409,0.08082907610142087,0.11556660000755892,0.10742062618825465,0.5302859866815578,0.9187514298120723,0.7089695259369905,0.9423265831057092,0.3349828154668918,0.8934672946260991,0.7335122252871276,0.3174031806503502,0.5562596393291432
model_a,scenario_a,Emissions|CO|Industrial Processes,Mt CO/yr,model_a|Pacific OECD,0.6440211217244881,0.3649177485360774,0.40366284110349826,0.8359581497838094,0.6339555108209922,0.21623354456692156,0.5167764469672705,0.19316421859617716,0.08657147840626289,0.734038790495816,0.7588040131888937,0.5228635191466711,0.4795408450023433,0.655915260791717,0.9580974922224069,0.192606833727191,0.15705761570261245,0.19256334576203338
model_a,scenario_a,Emissions|CO|Energy|Demand|Residential and Commercial and AFOFI,Mt CO/yr,model_a|Pacific OECD,0.19545565511036933,0.6188270293083034,0.5029615816677477,0.11624710323967968,0.15262153619735364,0.2955542765527557,0.7679726236244917,0.2097532197434714,0.23316062509122137,0.008262963604889206,0.46820571073893624,0.21216103277144416,0.45146726900713474,0.3843086010957353,0.39186122648455324,0.5406299470001023,0.4436251521661114,0.3137039005681802
model_a,scenario_a,Emissions|CO|Product Use,Mt CO/yr,model_a|Pacific OECD,0.5299418383066785,0.40544274490999055,0.9680266011915923,0.1422595563713569,0.7623305104409525,0.05892805862045636,0.8635315311847162,0.951438106346792,0.6835345223224454,0.288953067658114,0.35016294100842726,0.6157701957038955,0.2879834372139949,0.31443573808789327,0.6917727974395909,0.45677825190711197,0.756293344012593,0.9087697169280237
model_a,scenario_a,Emissions|CO|Energy|Demand|Transportation|Domestic Aviation,Mt CO/yr,model_a|Pacific OECD,0.7872698072875849,0.5237294144489151,0.276319368638161,0.454830134355522,0.5368046276243597,0.4670438473361377,0.8968515133523088,0.22212641385035836,0.701845338212158,0.793510095113501,0.6444838825802719,0.05579395261769027,0.985482935866289,0.5616134498225142,0.002097666326590697,0.4336004453116872,0.6155136055341944,0.37199963817593296
model_a,scenario_a,Emissions|CO|Energy|Demand|Transportation|Rail,Mt CO/yr,model_a|Pacific OECD,0.5284777296102965,0.27432513514439516,0.6905571111237915,0.9860856470584166,0.6405801034533876,0.5416519350103076,0.5602195583675975,0.7020757190206879,0.5814071287699916,0.9346866589822034,0.5034634836262434,0.48362298932242187,0.7167079208337326,0.2962690896217486,0.2174923537483351,0.22279910548628,0.08344276723654065,0.866966938546915
model_a,scenario_a,Emissions|CO|Energy|Demand|Bunkers|International Aviation,Mt CO/yr,model_a|Pacific OECD,0.8909025050572055,0.08940715116842746,0.43367376860074436,0.3582320888078383,0.41478858668807284,0.6215434792987997,0.8665782442386183,0.23548288833510866,0.8469607922093607,0.07666403172416325,0.31127725079398527,0.9616142524478407,0.16181838047406272,0.8728096271678667,0.16424494381771493,0.6755497733818487,0.2305249509403412,0.14154249169338107
model_a,scenario_a,Emissions|CO|Energy|Demand|Bunkers|International Shipping,Mt CO/yr,model_a|Pacific OECD,0.23131893626059408,0.8387344910105164,0.829145787652949,0.6374422516643192,0.5894496809086641,0.6972578269595343,0.16784046643573125,0.2705028885687385,0.18719854128459756,0.5381685330333673,0.3982664326749914,0.8539620343442313,0.7461650574660019,0.9822341794333611,0.009337520942565125,0.8784305439945952,0.5052540691818339,0.2455855469301771
model_a,scenario_a,Emissions|CO|Waste,Mt CO/yr,model_a|Pacific OECD,0.5261559830343531,0.8289714649731823,0.24898068241704374,0.28782276656346684,0.4185626586185466,0.1675843356880946,0.25882758032725584,0.05511707313834546,0.15623926887960538,0.6906262113335909,0.38781005606094243,0.27473255005244135,0.39744936936786623,0.794718334514997,0.7849100737573246,0.3944806056611001,0.6701795576847267,0.6001839248503767
model_a,scenario_a,Emissions|CO|AFOLU|Agriculture,Mt CO/yr,model_a|Pacific OECD,0.2072364642603992,0.09230988993266898,0.5466901422284267,0.9424590429427349,0.109957604483915,0.47706755968433767,0.7250519081907175,0.6449363831322538,0.8047158230488656,0.5555887962564678,0.34972066208254426,0.4972854938818637,0.8691221128569726,0.7814457740363795,0.34192871682605974,0.19860517323094629,0.656935643438466,0.6319319382745779
model_a,scenario_a,Emissions|CO|AFOLU|Agricultural Waste Burning,Mt CO/yr,model_a|Pacific OECD,0.044434362794118276,0.7919656299193468,0.2648923535657497,0.4368668433437781,0.47823827791708307,0.936689353624647,0.32771669245454293,0.6441977219434906,0.8766427617623133,0.44468174182719533,0.9287907071794647,0.5590281415633896,0.8862893448863521,0.4237634235750084,0.8816671288150972,0.3801113575580799,0.3037279339694564,0.9001638572465946
model_a,scenario_a,Emissions|CO|AFOLU|Land|Fires|Forest Burning,Mt CO/yr,model_a|Pacific OECD,0.9557122606761734,0.2610980413798122,0.29153658361017754,0.7909261399634782,0.419484405667659,0.7200188688361611,0.05807387316986545,0.6047708066943142,0.13711318346093115,0.0013934537613741194,0.1768205940164861,0.8982710945002604,0.09973508639920059,0.9824302948910695,0.8406372493151404,0.27950117828772447,0.520292710794567,0.7012235506042866
model_a,scenario_a,Emissions|CO|AFOLU|Land|Fires|Grassland Burning,Mt CO/yr,model_a|Pacific OECD,0.44272400476931606,0.7595306026515025,0.6014903133374992,0.12029321798770398,0.8707503069319653,0.5184832206887279,0.5061337497217379,0.28129272520358006,0.9010476266925002,0.45115502254510864,0.6860143475765874,0.3821589436575964,0.8887716302327463,0.13408286792613022,0.8380317811685132,0.7388202456751324,0.2891419054387907,0.17466256033396
model_a,scenario_a,Emissions|CO|AFOLU|Land|Fires|Peat Burning,Mt CO/yr,model_a|Pacific OECD,0.7958848166942033,0.858267746478938,0.9245365583456028,0.22219508512224107,0.8806481023955414,0.07709033940593168,0.04665273203194564,0.4228416371576791,0.9478648321354929,0.4414012455221996,0.7150383522439177,0.7116235118159515,0.21216357229255323,0.24976533235008413,0.46027232335228796,0.06076374174054644,0.41983427935550877,0.9896022861342081
model_a,scenario_a,Emissions|CO|AFOLU|Land|Land Use and Land-Use Change,Mt CO/yr,model_a|Pacific OECD,0.7936742904123312,0.9677319380823342,0.4265298588155717,0.10599310285496544,0.33507223243798456,0.4966630496026825,0.3119398839837332,0.64767686528929,0.9851792782304785,0.013174601637581773,0.5426225286076637,0.6523339311628752,0.5187018451075252,0.6192817179299251,0.9365238674700563,0.13766300897875783,0.32717875259855855,0.2369389431810467
model_a,scenario_a,Emissions|CO|AFOLU|Land|Harvested Wood Products,Mt CO/yr,model_a|Pacific OECD,0.791642811488996,0.6956176802667335,0.4029117393427102,0.7574439194078265,0.2181389191939349,0.3053779981663357,0.4057588056255015,0.20785845369234457,0.901630357312079,0.24429168591783834,0.8627955126993053,0.09175848879053827,0.36357253493885344,0.3704190392834984,0.5423803759722174,0.1876755798501445,0.2409263842469963,0.8094995075310885
model_a,scenario_a,Emissions|CO|AFOLU|Land|Other,Mt CO/yr,model_a|Pacific OECD,0.46183634704008447,0.0825083725371285,0.5960368878309559,0.43321434911748136,0.503247713086646,0.6230578728046376,0.0875959407250062,0.2420739559378311,0.7428188669160181,0.7857218550597663,0.6931966686262205,0.7337845710679113,0.12247258769276193,0.5327203542507706,0.4738914534466001,0.05781082566425644,0.04232053069720165,0.74128690162614
model_a,scenario_a,Emissions|CO|AFOLU|Land|Wetlands,Mt CO/yr,model_a|Pacific OECD,0.9118696740262188,0.49077784009004977,0.8327636003104387,0.12652764901234004,0.6406636779477815,0.059788818695548196,0.953559561005325,0.17996694030793636,0.7982696986799148,0.9495934367616908,0.9168814331125944,0.01656368900645,0.15511853076352156,0.9205452737683801,0.793380042703432,0.4089657224927242,0.9915881597142394,0.4167749313867922
model_a,scenario_a,Emissions|CO|Energy|Demand|Transportation,Mt CO/yr,model_a|Pacific OECD,1.3157475368978813,0.7980545495933102,0.9668764797619525,1.4409157814139386,1.1773847310777472,1.0086957823464453,1.4570710717199065,0.9242021328710462,1.2832524669821495,1.7281967540957044,1.1479473662065152,0.5394169419401121,1.7021908567000215,0.8578825394442627,0.21959002007492578,0.6563995507979672,0.6989563727707351,1.238966576722848
model_a,scenario_a,Emissions|CO|AFOLU|Land|Fires,Mt CO/yr,model_a|Pacific OECD,2.194321082139693,1.8788963905102527,1.8175634552932796,1.1334144430734232,2.1708828149951658,1.3155924289308205,0.610860354923549,1.3089051690555733,1.9860256422889244,0.8939497218286824,1.577873293836991,1.9920535499738083,1.2006702889245,1.3662784951672837,2.1389413538359414,1.0790851657034033,1.2292688955888664,1.8654883970724547
model_a,scenario_a,Emissions|CO|Energy|Demand|Bunkers,Mt CO/yr,model_a|Pacific OECD,1.1222214413177996,0.9281416421789439,1.2628195562536932,0.9956743404721575,1.004238267596737,1.318801306258334,1.0344187106743497,0.5059857769038472,1.0341593334939583,0.6148325647575306,0.7095436834689767,1.815576286792072,0.9079834379400646,1.8550438066012278,0.17358246476028005,1.553980317376444,0.7357790201221751,0.38712803862355816
model_a,scenario_a,Emissions|CO|AFOLU|Land,Mt CO/yr,model_a|Pacific OECD,5.153344205107324,4.115532221486498,4.075805541592956,2.5565934634660366,3.8680053576615125,2.8004801682000244,2.369714546263115,2.5864813842829752,5.413923843427415,2.8867313012055598,4.593369436882774,3.486494230001583,2.360535787427162,3.8092448803998575,4.8851170934282475,1.8712003026892863,2.831282722845862,4.069988680797522
model_a,scenario_a,Emissions|CO|Energy|Demand,Mt CO/yr,model_a|Pacific OECD,3.008537963254218,2.5395763024310885,3.901818834004052,3.0469628155053794,3.3633364971024475,3.160990023264459,3.528565895211313,1.8784092406570583,3.2890569387062616,3.3075850072492505,3.8067218461656975,3.6015953754488144,4.899274553705802,3.8134274367614127,2.60470213773024,3.5401740976621925,2.8340767411029697,2.9464733676306487
model_a,scenario_a,Emissions|CO|Energy,Mt CO/yr,model_a|Pacific OECD,3.4085529317172267,3.1636879782188547,4.8039231436775705,3.9836798156509103,3.956801449706967,3.34134456842006,4.046368831709667,2.6177986843880547,4.257983132521825,3.456976850534188,3.9369246833280194,4.516604679886337,5.5029210865039095,4.5539098316751945,3.2580680758690947,4.514206744615971,3.5027279899599226,3.509769989580751
model_a,scenario_a,Emissions|CO|AFOLU,Mt CO/yr,model_a|Pacific OECD,5.405015032161841,4.999807741338515,4.887388037387133,3.9359193497525498,4.45620124006251,4.214237081509009,3.4224831469083754,3.8756154893587196,7.095282428238594,3.8870018392892227,5.871880806144784,4.542807865446837,4.115947245170487,5.014454078011245,6.108712939069404,2.4499168334783126,3.7919463002537848,5.602084476318694
model_a,scenario_a,Emissions|CO2|Other,Mt CO2/yr,model_a|China,0.10193611829490545,0.8420508004877276,0.3930503817656883,0.3274851516621491,0.7506844899914387,0.6927353697611541,0.3518778613605198,0.2454549265060414,0.7351122976732904,0.5449571463035167,0.4978465335249981,0.04393200623434468,0.9160693004412168,0.8578515142030607,0.3067275030402685,0.7054450332363765,0.1184958950023941,0.10073518397922876
model_a,scenario_a,Emissions|CO2|Energy|Supply,Mt CO2/yr,model_a|China,0.6137550459929457,0.44754221681506623,0.4892055927214195,0.02116728256536371,0.8965259414549901,0.011281463995365226,0.9889650025912841,0.4509074741258452,0.9880729023473394,0.31692647038646393,0.560567054679724,0.6896737666033306,0.9199419303689749,0.6030160199856526,0.9049693745570323,0.2168558932108865,0.5032089695618953,0.41828254063602743
model_a,scenario_a,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,model_a|China,0.4655692511246019,0.760084200178229,0.07215741003961074,0.9797393422468296,0.28796975902776945,0.2237082138435481,0.17947105571878486,0.9320184150265158,0.6489044086998815,0.629922079806627,0.9776737820364558,0.26006659808835486,0.2917144238852145,0.179840158592958,0.06260104298724245,0.9583699524635373,0.66951481344472,0.9974709214909776
model_a,scenario_a,Emissions|CO2|Energy|Demand|Other Sector,Mt CO2/yr,model_a|China,0.5211603881318415,0.2399038631042697,0.7281282184705284,0.4578560241700146,0.33277743448350006,0.0510089519703153,0.758559290643261,0.21901114579866143,0.7037303095614881,0.11937504298986856,0.5130955284932648,0.6211134840286003,0.6245643738028748,0.9490074196952788,0.9781443810870962,0.7455116272748787,0.3072591961080511,0.16724579354528368
model_a,scenario_a,Emissions|CO2|Industrial Processes,Mt CO2/yr,model_a|China,0.7039045832736233,0.28120406281064814,0.4686420585179514,0.9429290086975051,0.6075574700047243,0.3641803137348647,0.864637751457123,0.07304536707035392,0.35175215565661944,0.24132133085647323,0.769944106778512,0.3067418284071072,0.24514035288571356,0.38544722006648624,0.16150040856375258,0.29021485571402206,0.3748004395190614,0.028227004371993103
model_a,scenario_a,Emissions|CO2|Energy|Demand|Residential and Commercial and AFOFI,Mt CO2/yr,model_a|China,0.31406934140581466,0.41094595413571455,0.923943875298363,0.4903940733386679,0.1005771866832551,0.08898680139567972,0.05971014878430947,0.6439222429081045,0.2207681116405409,0.41786836989596265,0.5055037211407221,0.08924464278024402,0.9059510874349617,0.9674241556129435,0.6709123741726486,0.10904995751454893,0.8775614138062158,0.6507600330479804
model_a,scenario_a,Emissions|CO2|Product Use,Mt CO2/yr,model_a|China,0.09555405851318266,0.5453442193649182,0.714852610432465,0.0023685840903863165,0.6871005842797343,0.507201025962142,0.241714977853433,0.7145646333288372,0.7699020312805827,0.928372464874021,0.8263823923364548,0.802347495246466,0.039862888675255226,0.2748970113384207,0.7607518829815479,0.9229943205384399,0.5045775106088458,0.6579681801327754
model_a,scenario_a,Emissions|CO2|Energy|Demand|Transportation|Domestic Aviation,Mt CO2/yr,model_a|China,0.2772461307561712,0.4199698143755005,0.2714811200966689,0.5041646060913271,0.3811337980520151,0.21014877889810735,0.34037595200402637,0.9753120730935897,0.5716480163556712,0.664958508036623,0.5374438761847857,0.037510918806177185,0.3256226409976133,0.3242932560380366,0.9311862247170716,0.3823332063369985,0.46048430605686375,0.9858442834589535
model_a,scenario_a,Emissions|CO2|Energy|Demand|Transportation|Rail,Mt CO2/yr,model_a|China,0.37716706232654995,0.07145691128884424,0.9860597366916196,0.7877065857429078,0.7588184306213344,0.6188800956778724,0.707712306747045,0.20795439684825245,0.24420360315733314,0.3583854017674867,0.46873664743526633,0.16693161924961697,0.5412674324984417,0.2711046433773441,0.31178563069251386,0.06110550968929651,0.7862408542058463,0.8683711494380976
model_a,scenario_a,Emissions|CO2|Energy|Demand|Bunkers|International Aviation,Mt CO2/yr,model_a|China,0.096038848224825,0.236180995318659,0.24563781582694477,0.9861077059323005,0.7081037125432088,0.8660321575444943,0.5491958927779783,0.5628541353342706,0.4498641094597686,0.8408492307623254,0.39339489705579156,0.35321713491355,0.5947768455406302,0.936066266900151,0.38315885329717103,0.27568282451313175,0.6724003901270916,0.22451625169088618
model_a,scenario_a,Emissions|CO2|Energy|Demand|Bunkers|International Shipping,Mt CO2/yr,model_a|China,0.24595093041413763,0.7105071482060153,0.2299791336497894,0.02286980601817945,0.7326547270879937,0.7784351763410933,0.04449682286337586,0.5211157097039355,0.04675997309688629,0.6300376762310103,0.24161190642178065,0.18976616663709922,0.602961566026804,0.7675451289005117,0.5225649796132411,0.4097738267241242,0.7673385825487126,0.056609944164632164
model_a,scenario_a,Emissions|CO2|Waste,Mt CO2/yr,model_a|China,0.2719196467106969,0.8402490513200382,0.15800610256880498,0.18192976664893856,0.4370741659526405,0.43404161313976963,0.494969506730624,0.0663991959214173,0.23100887082695953,0.8782589425132324,0.9572234209410552,0.9262864957927375,0.4256933858121825,0.23233415852986006,0.8372911101579457,0.6209224015215015,0.18431410079367672,0.4037167194985609
model_a,scenario_a,Emissions|CO2|AFOLU|Agriculture,Mt CO2/yr,model_a|China,0.813758572987348,0.9228477555028474,0.8977176528087034,0.34890315184950593,0.005755630246457422,0.0170129629723188,0.3452699393922827,0.8145793498901981,0.9848330436656473,0.8924736827580749,0.004813808933847308,0.27736075941729255,0.47983073543399035,0.6694778183361279,0.493830751776429,0.4547374013167921,0.664978816889394,0.7507579289360945
model_a,scenario_a,Emissions|CO2|AFOLU|Agricultural Waste Burning,Mt CO2/yr,model_a|China,0.6106719238209131,0.3139952378910015,0.9245106740357172,0.3536525554933162,0.3542166861286554,0.11815525226400514,0.22853448856668823,0.13625261802920463,0.8920970466722867,0.9700147303625696,0.303407347114535,0.9152808434977828,0.8683567519134289,0.487594687133035,0.22534819604022016,0.2872351289026991,0.03925089768442491,0.09338231096668548
model_a,scenario_a,Emissions|CO2|AFOLU|Land|Fires|Forest Burning,Mt CO2/yr,model_a|China,,,,,,,,,,,,,,,,,,
model_a,scenario_a,Emissions|CO2|AFOLU|Land|Fires|Grassland Burning,Mt CO2/yr,model_a|China,,,,,,,,,,,,,,,,,,
model_a,scenario_a,Emissions|CO2|AFOLU|Land|Fires|Peat Burning,Mt CO2/yr,model_a|China,0.23113971699513092,0.6006309092068747,0.1520668173200892,0.7477268900032544,0.053069744695467436,0.8019143298922669,0.21080764135476027,0.6109366354924283,0.2914402644541334,0.18662838368904822,0.07924089060467165,0.7672394696036116,0.4957498200080037,0.3891366326050478,0.0529468290012044,0.22881272755396753,0.3299447177920637,0.29766365068905587
model_a,scenario_a,Emissions|CO2|AFOLU|Land|Land Use and Land-Use Change,Mt CO2/yr,model_a|China,0.3981396363022385,0.03987433798293938,0.9272736702680519,0.9172138183628311,0.09972492954480927,0.704046298078646,0.8774300332723651,0.12297942574351439,0.5387271809531364,0.37858972725518414,0.9741932179078671,0.816409360932686,0.12433519786785774,0.3272409454743893,0.7582271023610532,0.9560046672900138,0.52035741116681,0.129228913627494
model_a,scenario_a,Emissions|CO2|AFOLU|Land|Harvested Wood Products,Mt CO2/yr,model_a|China,0.5088252135815948,0.26921338263990213,0.8033547529761088,0.10908426303915997,0.6227617279515716,0.07413631708295776,0.9191996282284284,0.5042335767534007,0.9671164830195046,0.45685554076820234,0.5776024610770635,0.27516750564335946,0.48036759853776034,0.7229691211817105,0.4420752290955763,0.8692419180841503,0.8258677175960525,0.9786219710999817
model_a,scenario_a,Emissions|CO2|AFOLU|Land|Other,Mt CO2/yr,model_a|China,0.6545438796435885,0.4101762401292641,0.6759623810206583,0.06454341979862843,0.6816578201424586,0.9115498186862482,0.7145951265948024,0.480657647266325,0.09786531240392449,0.20912376707904612,0.29686722807519494,0.9410710107384089,0.04299795926377603,0.04692768145775639,0.7981548108091447,0.21108227784696143,0.5435200801524032,0.43613212062114337
model_a,scenario_a,Emissions|CO2|AFOLU|Land|Wetlands,Mt CO2/yr,model_a|China,0.6113434989127404,0.5622112688762815,0.3475007324085977,0.11941030880186365,0.5168538296555119,0.9625290547662572,0.9583645583186824,0.7279663464728543,0.37431404205869767,0.9113212466461429,0.8364605713167276,0.624594214794454,0.31636470953805995,0.9427372129073075,0.6995259365711525,0.21535175587820432,0.8876110596964546,0.5293488939503084
model_a,scenario_a,Emissions|CO2|Energy|Demand|Transportation,Mt CO2/yr,model_a|China,0.6544131930827212,0.49142672566434475,1.2575408567882884,1.2918711918342347,1.1399522286733494,0.8290288745759797,1.0480882587510714,1.183266469941842,0.8158516195130043,1.0233439098041097,1.006180523620052,0.20444253805579415,0.866890073496055,0.5953978994153807,1.2429718554095854,0.44343871602629503,1.24672516026271,1.854215432897051
model_a,scenario_a,Emissions|CO2|AFOLU|Land|Fires,Mt CO2/yr,model_a|China,0.23113971699513092,0.6006309092068747,0.1520668173200892,0.7477268900032544,0.053069744695467436,0.8019143298922669,0.21080764135476027,0.6109366354924283,0.2914402644541334,0.18662838368904822,0.07924089060467165,0.7672394696036116,0.4957498200080037,0.3891366326050478,0.0529468290012044,0.22881272755396753,0.3299447177920637,0.29766365068905587
model_a,scenario_a,Emissions|CO2|Energy|Demand|Bunkers,Mt CO2/yr,model_a|China,0.3419897786389626,0.9466881435246743,0.47561694947673416,1.00897751195048,1.4407584396312025,1.6444673338855875,0.5936927156413542,1.0839698450382063,0.4966240825566549,1.4708869069933357,0.6350068034775722,0.5429833015506492,1.197738411567434,1.703611395800663,0.9057238329104121,0.685456651237256,1.439738972675804,0.28112619585551835
model_a,scenario_a,Emissions|CO2|AFOLU|Land,Mt CO2/yr,model_a|China,2.4039919454352936,1.8821061388352618,2.906158353993506,1.9579787000057376,1.9740680519898186,3.4541758185063762,3.6803969877690386,2.4467736317285227,2.2694632828893964,2.1425186654376236,2.764364368981525,3.4244815617125197,1.4598152852154578,2.4290115936262113,2.750929907838131,2.480493346653298,3.1073009864037844,2.3709955499879833
model_a,scenario_a,Emissions|CO2|Energy|Demand,Mt CO2/yr,model_a|China,2.2972019523839418,2.8490488866072323,3.457387310073525,4.2288381435402265,3.302035048499077,2.8372001756711107,2.6395214695387805,4.06218811871333,2.88587853197157,3.661396309489904,3.6374603587680667,1.7178505645036428,3.88685837018654,4.395281029117224,3.860353486566985,2.9418269045165157,4.540799556297501,3.950818376836811
model_a,scenario_a,Emissions|CO2|Energy,Mt CO2/yr,model_a|China,2.9109569983768875,3.2965911034222986,3.9465929027949445,4.25000542610559,4.198560989954067,2.848481639666476,3.6284864721300645,4.513095592839175,3.873951434318909,3.978322779876368,4.19802741344779,2.4075243311069734,4.806800300555515,4.998297049102876,4.765322861124017,3.158682797727402,5.044008525859397,4.369100917472839
model_a,scenario_a,Emissions|CO2|AFOLU,Mt CO2/yr,model_a|China,3.8284224422435544,3.1189491322291105,4.728386680837927,2.6605344073485595,2.3340403683649313,3.5893440337427003,4.2542014157280095,3.3976055996479255,4.146393373227331,4.005007078558268,3.0725855250299072,4.6171231646275945,2.808002772562877,3.586084099095374,3.47010885565478,3.222465876872789,3.8115307009776034,3.2151357898907635
model_a,scenario_a,Emissions|CO2|Other,Mt CO2/yr,model_a|Pacific OECD,0.16686630541367053,0.040560760045992295,0.020151213580188232,0.1757262021492706,0.6487459884104545,0.12379485358842035,0.6021676680587823,0.8247042673512279,0.2701639058514814,0.21394063094147908,0.8170342796440021,0.5321043246515746,0.011557458929474906,0.3261667698079994,0.35473577478171325,0.7371249677121078,0.9596685072485357,0.18315628209722545
model_a,scenario_a,Emissions|CO2|Energy|Supply,Mt CO2/yr,model_a|Pacific OECD,0.19860673053180689,0.8913974888307723,0.731952195838682,0.17551211733259708,0.9695865602764112,0.6620013122151736,0.17914272929059138,0.8159527018507295,0.5337589261434712,0.7275842176235688,0.5107693967553948,0.28813981414825585,0.7123676259930107,0.3886215131781987,0.5359697675926937,0.6924073878475583,0.15334317426308275,0.24871591737513066
